Measure:mean	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus-Proper	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus-Proper	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	5th-Ventricle	WM-hypointensities	Left-WM-hypointensities	Right-WM-hypointensities	non-WM-hypointensities	Left-non-WM-hypointensities	Right-non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior
sub-0112	24.493	35.5678	83.3683	56.6952	80.554	69.4148	77.9976	96.7988	31.0605	19.8777	81.7983	59.9762	55.5704	33.0506	65.3701	87.2436	56.6905	51.4118	27.3627	28.2961	81.6128	53.7736	81.0431	70.3576	77.5563	96.4142	57.0709	57.0851	66.5333	87.6349	55.6667	52.3255	0.0	68.183	0.0	0.0	0.0	0.0	0.0	67.9196	100.9777	90.4156	92.8874	95.559	102.3667
sub-0113	26.1944	42.1324	84.7215	56.2173	82.8738	67.8061	75.3958	92.38	39.0744	21.5533	81.8994	59.36	56.9819	41.8182	62.3512	88.2134	56.4667	49.703	30.2315	39.8	84.0101	52.4768	80.7663	67.8324	74.2727	91.7671	57.763	56.5443	63.6181	87.012	45.2	53.0836	0.0	65.9658	0.0	0.0	0.0	0.0	0.0	64.7407	99.5631	92.3889	93.2855	94.9505	101.864
sub-0114	28.6133	39.44	83.0429	56.1865	84.1792	71.9482	78.6165	95.1303	37.3617	25.7418	81.8211	61.0602	58.9719	41.5817	67.1461	87.7177	57.0	48.1292	27.1214	35.7022	81.6232	53.2705	82.4177	70.6902	77.2534	94.5051	59.1784	57.5289	67.5217	86.5223	55.5385	49.3309	0.0	69.8445	0.0	0.0	0.0	0.0	0.0	67.5714	104.9287	91.4505	94.18	97.0386	108.4447
sub-0115	27.1968	45.9545	84.1674	56.6243	86.5344	73.8841	80.3992	97.6495	38.073	24.1956	81.9296	63.6931	60.8737	48.0477	69.5761	89.2979	52.9677	50.306	38.3863	35.1527	84.1608	55.7828	86.6436	75.8317	79.2794	96.233	61.8641	61.3987	71.0889	88.9848	58.0	60.7653	0.0	70.9906	0.0	0.0	0.0	0.0	0.0	70.0068	101.0166	92.7035	92.8506	99.2777	100.9532
sub-0116	29.9526	34.8983	82.454	56.3871	83.2228	71.0814	76.264	94.2375	35.0808	23.3887	80.8717	60.0344	58.6133	38.5316	66.2248	88.6066	53.9259	48.29	26.9846	29.4055	83.0026	54.5661	82.537	69.6074	75.1955	93.5339	57.5493	58.1993	69.6705	86.758	42.0	50.7555	0.0	67.2465	0.0	0.0	0.0	0.0	0.0	71.6533	100.7286	91.2664	90.8256	96.6769	99.5446
sub-0117	26.431	34.2015	82.5792	56.3334	84.3927	72.4104	80.279	94.466	35.5741	21.8169	80.8729	58.7333	55.6178	39.8079	66.9658	86.4788	53.0625	49.3882	26.9835	27.8789	82.5081	53.9308	82.4173	72.6069	79.7069	94.9716	57.468	55.4873	69.467	85.0141	58.0667	51.2504	0.0	66.1821	0.0	0.0	0.0	0.0	0.0	69.4486	95.8089	90.5475	93.2356	93.1284	105.8601
sub-0118	26.2635	39.8445	84.2958	54.5962	83.9751	69.8589	78.3198	95.649	28.7988	17.2109	80.9859	60.2059	56.8606	37.3749	65.9735	86.2146	54.7969	48.036	22.689	35.4488	82.8953	51.3429	82.4567	68.6268	77.3714	94.6661	58.5756	56.9258	66.8154	86.8914	47.4688	42.7826	0.0	66.8273	0.0	0.0	0.0	0.0	0.0	69.6567	100.7076	89.2472	92.0378	90.7772	105.4601
sub-0119	20.2269	38.7778	83.5133	54.8563	80.4999	68.8741	77.7435	94.2495	28.8777	20.8419	81.259	58.3737	56.6375	33.9642	64.9764	87.5175	59.2667	47.9902	21.4898	39.9467	82.5493	53.0445	81.3157	68.5536	76.5583	92.803	56.7101	56.2472	64.5662	87.0856	57.0	48.4069	0.0	65.978	0.0	0.0	0.0	0.0	0.0	65.869	100.8213	88.7048	95.6576	97.9274	100.6528
sub-0120	24.292	37.0478	84.9489	59.0739	84.6291	71.5228	80.9263	97.3737	33.1031	23.5741	82.3406	61.117	61.0383	39.142	69.3333	89.424	55.6269	47.3562	23.3067	33.3184	84.6813	57.2815	85.0987	71.4638	80.1339	96.5971	59.8838	60.575	71.3507	88.1799	47.697	49.406	0.0	67.497	0.0	0.0	0.0	0.0	0.0	65.7714	99.2	90.9412	90.1259	92.935	95.1761
sub-0121	26.1454	41.661	83.1141	55.6794	83.7732	70.073	77.5927	93.6382	36.7576	20.6075	81.244	61.695	59.4304	39.6438	64.0242	88.3787	55.4737	52.7892	24.3875	33.0619	82.5608	53.292	82.2726	69.9274	76.9248	93.6017	59.9139	59.6391	66.6456	86.5515	55.6	50.294	0.0	66.4578	0.0	0.0	0.0	0.0	0.0	69.4324	104.6937	92.7063	91.7133	94.4653	104.4482
sub-0122	27.7659	45.0217	83.4619	54.8838	87.2892	70.8479	77.7966	95.3659	34.2204	23.5957	82.8455	61.3843	60.9956	39.448	65.4071	89.0786	0.0	52.5383	22.3353	43.9829	83.1265	52.797	84.2766	68.9546	77.008	94.1612	60.6194	59.8391	65.0513	87.7517	58.4545	48.1828	0.0	67.664	0.0	0.0	0.0	0.0	0.0	73.8907	100.919	89.7096	95.3133	95.4548	102.3275
sub-0123	27.0624	37.6636	84.0294	59.1064	85.5077	72.9243	80.7388	95.1992	34.104	23.2412	80.9673	61.0825	59.163	39.8935	68.4728	85.9649	66.0	48.5728	27.5404	32.5099	82.4478	55.9007	83.6828	73.1776	79.5886	94.2772	58.4473	56.7315	70.6887	85.9733	60.6667	50.1429	0.0	67.7006	0.0	0.0	0.0	0.0	0.0	67.8509	102.7969	87.8528	94.0498	97.8774	102.6255
sub-0124	18.7486	43.3674	83.371	56.0851	83.6026	67.5328	77.7926	95.28	27.7085	19.3911	81.7725	59.8687	58.6283	40.4655	65.7782	89.3115	54.3939	44.7737	19.4424	30.9021	84.4123	55.2462	81.4319	67.006	77.4645	94.9113	58.9203	58.5196	65.4258	88.466	51.675	49.8207	0.0	65.9662	0.0	0.0	0.0	0.0	0.0	64.1628	98.537	88.2493	91.793	94.1267	99.2796
sub-0125	14.5064	36.0823	84.1403	54.2608	84.9979	71.2927	77.2034	97.8023	27.923	19.9312	83.2423	58.1375	55.029	33.0354	64.8306	89.9279	54.3571	47.1476	17.9312	31.4518	84.5574	53.0551	86.1791	71.4573	77.1658	97.2333	55.7343	54.9313	67.416	88.9719	53.8846	46.6386	0.0	67.5057	0.0	0.0	0.0	0.0	0.0	62.7616	106.0647	90.4992	93.8708	97.4614	103.7004
sub-0126	21.7134	39.267	84.1306	58.1119	81.0716	67.2779	76.2839	94.5076	26.3953	25.3969	80.4167	58.338	56.0296	35.3185	63.806	86.7373	52.7333	47.0704	21.5282	35.8967	83.57	56.186	79.6383	66.5337	74.511	93.6418	57.2438	54.6862	65.111	85.4936	59.1667	49.559	0.0	67.0484	0.0	0.0	0.0	0.0	0.0	65.5746	101.3685	90.7487	93.6894	94.2595	101.4292
sub-0127	24.0834	39.5122	83.4522	54.4512	83.0913	68.6476	76.6813	94.1282	29.4932	19.8782	80.9404	58.8639	57.5417	36.6192	65.9846	88.4185	58.5455	48.4851	24.3558	37.4503	82.6477	52.5316	81.212	66.7805	75.2044	92.3309	56.4573	56.1315	65.3896	87.0106	56.7273	47.4611	0.0	67.3875	0.0	0.0	0.0	0.0	0.0	71.8659	98.7776	85.59	93.4335	93.534	105.5613
sub-0128	23.1935	44.3276	85.2617	56.8367	84.7868	71.1804	76.354	95.8721	31.6271	21.6815	84.1157	60.913	58.8938	35.2662	67.7632	90.1703	58.2	47.3064	25.3523	29.1994	84.4244	53.9672	83.8349	70.2883	76.2981	95.9752	58.379	58.1604	68.2069	90.0018	53.4615	46.7945	0.0	67.6975	0.0	0.0	0.0	0.0	0.0	69.9394	101.8435	87.0585	90.0534	92.6291	104.7704
sub-0129	23.6064	38.4764	85.0332	56.7308	85.1372	72.3468	77.7348	94.1646	31.0315	21.7666	81.4774	59.6812	58.0858	41.869	66.619	86.3261	52.1143	48.528	25.7427	38.0086	83.3565	54.2073	84.1889	70.7144	75.9009	93.1034	59.5816	56.8257	69.6403	86.473	54.5455	49.8707	0.0	65.8025	0.0	0.0	0.0	0.0	0.0	72.4817	99.818	90.7201	96.7961	96.074	104.4351
sub-0130	21.8675	47.3185	83.6165	56.1062	84.0343	71.6785	79.3383	94.7378	26.0578	18.2672	81.3217	60.5691	58.156	35.796	67.9729	88.272	57.4286	48.0723	20.5042	35.7188	83.6334	53.7362	82.5993	71.0381	76.9239	93.3798	58.1189	55.9145	67.8942	88.1214	58.2308	46.758	0.0	68.4523	0.0	0.0	0.0	0.0	0.0	63.806	101.7792	89.8339	93.9802	96.214	101.4381
sub-0131	24.2833	35.009	82.7415	56.3589	84.7819	70.4507	79.8004	95.2049	27.0372	23.1767	82.4214	61.1617	58.3182	36.7818	64.493	86.7335	55.1071	47.4731	26.3664	35.8934	83.8704	55.3067	84.9103	70.829	78.0603	92.5595	59.5191	58.9101	67.1198	87.7632	51.0	49.3926	0.0	67.5169	0.0	0.0	0.0	0.0	0.0	69.982	97.6632	93.7019	92.67	97.6992	101.5917
sub-0132	28.5938	40.3805	84.1566	54.965	83.9452	68.5156	74.7539	93.8182	33.1779	22.0282	82.4016	59.7071	56.7654	41.0928	64.9783	87.0345	48.8725	52.875	29.2179	44.484	84.6318	54.136	83.6854	68.8601	74.1226	91.6584	57.9626	56.4219	65.4986	85.8766	53.4615	52.3729	0.0	70.5637	0.0	0.0	0.0	0.0	0.0	64.8739	104.5	87.886	97.0098	97.435	105.6842
sub-0133	14.4567	29.022	85.3733	58.6534	83.1704	70.272	79.6474	95.077	21.5416	18.3026	82.1126	61.6984	59.3665	37.4858	64.8448	88.1652	59.0	43.431	15.9378	28.9652	84.6181	56.0261	81.8597	67.9147	77.1456	94.9664	57.6623	55.8687	66.5479	86.8222	54.1176	44.8345	0.0	59.9832	0.0	0.0	0.0	0.0	0.0	60.6909	99.7336	85.3366	94.6654	98.7596	100.6452
sub-0134	17.4243	24.7618	83.8128	54.7133	84.4702	69.5591	76.58	96.1818	26.4216	18.0622	82.5137	59.8141	56.9521	31.1084	62.2465	89.2338	58.1	46.2259	19.4431	28.7681	81.9793	51.8117	84.2754	68.6337	74.9253	93.9435	57.075	55.1811	65.5919	88.7451	54.4667	47.9323	0.0	65.4021	0.0	0.0	0.0	0.0	0.0	61.8862	104.9053	90.4122	93.8032	100.0771	105.4518
sub-0135	18.3301	40.2586	84.2136	56.6201	84.9031	71.516	79.9248	96.4128	27.9128	20.5612	78.9971	61.0998	60.2802	22.1684	66.6138	87.3028	54.2	45.9618	20.0499	36.3562	83.5987	53.922	84.1562	69.707	78.2711	94.8188	58.8375	57.6146	66.3688	86.2507	58.125	44.6307	0.0	67.1015	0.0	0.0	0.0	0.0	0.0	65.7114	103.1377	88.7936	92.3103	94.941	96.1732
sub-0136	28.7228	38.6259	82.9432	53.8353	81.1987	68.0958	76.1548	93.4469	30.6002	19.4334	80.7198	60.1059	57.3458	39.1377	61.8154	87.612	57.8095	55.049	28.698	35.25	83.1478	51.9359	80.7561	67.8872	74.5321	91.8385	57.0748	56.4319	63.4204	86.6393	51.5	54.0769	0.0	66.4065	0.0	0.0	0.0	0.0	0.0	65.625	101.175	95.6523	94.6016	92.4953	105.7547
sub-0137	25.0478	45.8313	82.9422	53.9781	81.0681	68.5141	77.5137	94.8141	27.7605	21.9919	81.4239	58.1803	55.7492	35.9173	62.9974	86.8152	55.1429	48.0531	28.5958	39.9828	83.0348	52.7773	79.3163	65.7758	75.6051	93.9465	56.1269	54.921	62.3893	86.2309	52.413	50.9094	0.0	68.644	0.0	0.0	0.0	0.0	0.0	64.2312	99.4344	88.1448	87.7994	93.0983	100.7202
sub-0138	31.0353	33.2176	85.8521	56.6171	87.7138	72.3906	79.7731	95.9432	33.905	23.1702	82.3871	58.7082	57.0968	41.8746	66.6121	88.4451	55.4	52.9211	23.2561	31.629	85.1708	54.1121	83.6997	70.3686	78.6996	96.6156	57.6998	56.6461	66.0905	88.4164	50.9375	49.6755	45.0	68.515	0.0	0.0	0.0	0.0	0.0	64.7165	102.2921	90.4264	94.1395	93.8244	107.6364
sub-0139	21.5555	39.5859	82.779	56.1678	85.5377	70.4975	77.6265	97.3113	36.6864	24.4173	81.5678	58.0907	55.7587	39.5617	65.8398	87.7153	56.7	46.1549	18.8436	39.3856	83.4637	55.4363	85.8668	69.1797	77.9364	96.6556	57.51	56.6385	65.9305	87.1673	62.3077	44.4484	0.0	66.686	0.0	0.0	0.0	0.0	0.0	67.0769	97.4995	77.4004	88.2381	93.6234	99.6807
sub-0140	18.4856	46.2101	83.1925	57.1389	83.9076	71.0842	80.179	94.8902	30.063	20.4175	81.6123	61.2025	57.887	36.4107	67.7183	87.2093	60.4286	46.7576	19.6355	43.9194	82.6783	54.7079	83.2561	70.1718	79.5555	95.3604	60.8967	57.7585	67.422	87.5708	61.375	47.9178	0.0	67.723	0.0	0.0	0.0	0.0	0.0	68.3649	99.552	89.6337	93.6109	96.8391	103.0784
sub-0141	19.1025	29.0257	84.2915	55.0677	83.0555	68.3061	75.4382	91.6387	38.4302	20.546	81.1218	59.2378	57.2228	38.891	63.8834	86.2378	60.5	45.7765	21.9492	35.861	82.6041	52.7141	80.3916	67.5489	75.4997	91.0136	56.2757	54.7584	64.9074	85.8403	54.6667	48.1169	0.0	65.183	0.0	0.0	0.0	0.0	0.0	61.8156	100.2337	91.2098	92.9698	95.693	102.4825
sub-0142	25.1299	37.7213	82.7519	53.3657	83.2636	68.6751	75.7609	94.9309	37.0183	16.6447	81.0139	57.926	54.506	39.135	65.8634	85.9873	47.8148	50.7079	28.9616	37.1093	81.3962	50.6349	81.02	68.8525	76.4959	94.7066	56.5562	54.8067	65.1143	86.2284	46.3846	52.3308	0.0	68.1992	0.0	0.0	0.0	0.0	0.0	65.7222	100.9146	90.5385	91.0784	96.2094	101.9816
sub-0143	24.3032	42.1186	82.2069	54.7002	79.9567	70.0451	78.1189	93.4975	31.9735	23.7474	81.3165	57.9659	54.9282	37.1083	65.9175	86.2601	54.2182	53.2187	34.1771	36.9832	82.8844	53.3505	79.6575	71.5583	78.8906	93.9911	57.9814	56.1751	67.8087	86.2937	61.6667	51.9242	0.0	68.2581	0.0	0.0	0.0	0.0	0.0	71.8106	101.637	89.3598	93.0648	94.3183	103.0243
sub-0144	20.7925	39.5301	83.3723	57.0398	84.3808	72.3195	79.4706	94.943	37.5945	20.9581	82.5972	60.5564	57.0175	42.0987	67.5027	88.4262	60.1613	44.6655	20.8451	31.7886	83.2844	54.9535	83.4945	69.9129	77.6844	93.8636	59.5	58.4819	67.6307	88.4733	54.1875	44.4875	0.0	64.6435	0.0	0.0	0.0	0.0	0.0	70.6879	94.8549	87.0578	92.6245	96.854	99.4764
sub-0145	24.8742	42.2468	83.4958	55.2341	83.3005	71.3735	78.5313	98.0039	32.0902	22.4059	81.0767	58.5864	57.8206	35.2342	68.0869	87.9575	51.2857	50.0592	19.945	33.1952	83.1039	53.9307	81.6536	69.3241	76.8267	96.3606	55.9808	56.6864	67.4916	86.6264	54.0	45.1103	0.0	68.6747	0.0	0.0	0.0	0.0	0.0	65.7358	99.4961	88.0119	92.1356	92.5593	106.0134
sub-0146	27.4159	49.2273	83.556	57.5512	83.0526	73.3139	80.637	97.5406	35.7665	24.2067	80.8062	58.8399	57.2352	32.9245	68.1465	88.0556	63.2273	46.6627	27.8533	37.2642	82.7606	55.7392	80.5929	71.5331	79.3652	96.8104	58.133	55.8909	67.8597	87.4185	61.0769	48.031	0.0	67.3532	0.0	0.0	0.0	0.0	0.0	68.6068	100.5376	93.3608	92.1617	92.8571	104.1218
sub-0147	27.5281	47.2121	82.6114	56.2541	86.8031	76.9614	83.0064	99.1221	37.3719	21.5669	82.7276	62.8424	59.7335	40.7122	70.4795	89.1113	60.7368	51.1894	30.0555	43.2568	82.5016	54.5682	88.2973	77.7296	83.6532	99.8097	61.8721	60.6792	73.3484	88.9531	64.1667	52.4661	0.0	67.7039	0.0	0.0	0.0	0.0	0.0	72.0621	101.9439	90.3462	92.7548	95.7782	106.0383
sub-0148	24.5237	54.1	84.3852	58.8496	88.3201	75.9935	83.4211	98.8733	33.319	22.4444	82.9522	63.9336	60.5184	41.4403	72.9777	89.7458	0.0	52.7846	24.3679	49.4848	83.4314	55.7131	86.7855	75.9627	82.3718	97.911	62.2874	61.0253	71.6813	90.9434	0.0	49.492	0.0	71.2579	0.0	0.0	0.0	0.0	0.0	68.0406	105.9019	98.7497	95.7729	94.4926	109.9654
sub-0149	23.5457	40.4647	81.9684	53.7586	85.1096	72.5645	80.0539	97.4086	28.3937	20.5487	81.4937	59.1433	57.5772	38.255	65.7481	87.2491	57.125	50.2235	28.6884	28.255	83.0584	53.0742	84.0781	73.3249	78.6411	96.1596	57.423	55.6818	69.6738	88.9438	53.6538	51.7707	0.0	68.1204	0.0	0.0	0.0	0.0	0.0	68.3247	103.684	94.6179	95.5754	101.7651	105.1891
sub-0150	23.5823	42.5468	83.7514	58.6517	83.0323	73.6888	80.637	95.9429	37.4621	27.9942	83.8816	62.093	59.434	39.0589	67.6849	88.1779	59.0	48.8855	24.9705	52.7429	83.4893	57.286	83.0429	74.5253	79.8655	95.1528	60.8498	58.8818	69.2356	86.6016	55.0769	47.7504	0.0	68.2193	0.0	0.0	0.0	0.0	0.0	68.7609	103.2256	88.86	95.9709	96.6435	101.9125
sub-0151	21.5091	35.2333	83.2248	55.2226	82.3214	69.3751	75.9628	94.1966	28.4431	20.6083	80.3014	59.6324	59.0855	37.0435	66.3847	87.6272	54.8125	46.2011	19.9216	35.4338	83.0416	53.2173	82.4931	68.1634	75.7031	94.7143	59.1683	57.121	66.0405	86.6505	51.2727	46.1386	0.0	67.8891	0.0	0.0	0.0	0.0	0.0	65.8156	102.3384	85.4816	91.4956	96.2533	98.3063
sub-0152	27.8512	38.475	83.8972	53.9148	83.274	70.779	76.564	91.8707	33.2899	20.0303	81.6288	58.3845	54.4348	39.9708	67.5945	86.4423	55.9286	48.7464	23.8021	38.3931	84.6495	53.5626	82.9242	68.9967	75.5378	90.5698	57.5007	54.7496	67.2278	85.8632	54.8	50.4545	0.0	67.0762	0.0	0.0	0.0	0.0	0.0	72.5182	101.9248	91.7675	96.8916	95.3009	107.0338
sub-0153	24.6929	41.3641	83.8814	54.7901	86.3845	71.934	78.3282	95.7158	33.3285	20.7186	80.8861	59.2152	55.3307	39.4814	66.1253	87.5688	52.5556	51.6902	22.0791	32.4408	83.6393	52.9621	85.8973	71.4125	76.7786	94.6212	57.5203	55.5419	67.0027	88.6037	55.9286	48.4424	0.0	67.233	0.0	0.0	0.0	0.0	0.0	68.0486	100.8339	88.2018	95.9618	96.6787	101.1957
sub-0154	27.232	40.9604	84.2588	57.043	84.9666	71.1005	79.676	96.7457	43.9983	25.4132	83.488	62.4479	61.357	38.6065	66.0126	89.5483	58.4545	50.8843	28.1833	36.4238	84.0058	56.3342	84.1788	71.1633	79.0807	94.959	61.4669	59.945	66.904	88.1412	58.7692	50.8811	0.0	67.7923	0.0	0.0	0.0	0.0	0.0	72.168	100.8862	91.618	91.8397	92.9409	102.6903
sub-0155	24.8297	38.6525	82.7097	57.2682	85.4032	74.2539	80.3567	96.5811	33.8155	20.5265	82.184	61.9168	59.9008	39.7635	68.395	88.329	59.625	49.1554	19.8342	36.6342	82.9517	55.0471	83.9545	72.4472	80.1774	96.6614	60.0874	58.6593	68.8506	88.3889	55.9444	45.1064	0.0	67.2399	0.0	0.0	0.0	0.0	0.0	73.7799	98.8426	89.362	92.5874	95.6578	100.1232
sub-0156	30.6908	45.6579	83.9034	57.2973	83.8143	71.0126	79.0875	96.2043	34.2468	22.5016	81.7319	61.9325	56.9427	41.8216	67.2101	86.6024	60.4545	50.9622	31.5213	32.0983	83.8747	55.8179	83.1543	72.0888	77.6953	95.1523	59.3166	56.7778	68.9083	85.8848	53.9091	49.3269	0.0	67.857	0.0	0.0	0.0	0.0	0.0	62.8365	99.3218	88.6653	90.5648	92.5326	104.4384
sub-0157	22.1833	36.4722	83.2451	56.3284	84.3547	73.4822	81.0227	96.8811	31.1181	18.0378	82.4301	61.1289	57.4402	37.1401	68.9369	87.6438	57.0	47.5807	21.7935	35.8175	82.4359	54.2029	83.1069	72.7772	80.198	95.7508	58.8679	57.0815	70.5968	87.4617	55.9412	48.0924	0.0	67.1719	0.0	0.0	0.0	0.0	0.0	73.2604	104.4992	86.3443	95.2584	96.3338	107.7727
sub-0158	29.767	42.8689	83.2682	57.5213	82.046	73.3204	79.2902	90.9056	35.5729	21.0892	80.1751	61.2148	59.2839	42.1716	67.0974	85.1036	58.8438	52.8209	29.0311	28.6126	83.7001	55.4385	81.9232	72.7223	77.4988	90.3086	59.909	56.875	67.6657	85.1802	53.2059	52.0329	0.0	67.1404	0.0	0.0	0.0	0.0	0.0	67.2281	96.832	92.7906	95.2899	96.0099	106.1078
sub-0159	21.4573	43.0295	83.1302	55.7266	83.9309	71.0298	77.3992	93.5755	37.3284	25.5031	82.0482	61.213	58.6966	38.5564	67.7985	88.3133	52.4737	47.1721	16.3928	27.8814	81.7019	52.9825	82.533	70.3025	76.5798	93.935	59.0185	55.8124	68.4757	87.2391	55.15	44.4915	0.0	66.2491	0.0	0.0	0.0	0.0	0.0	72.3063	97.8449	87.0066	91.7418	94.5917	99.1097
sub-0160	20.5482	34.8696	86.2153	57.5639	84.4618	69.323	76.7526	95.0658	25.232	20.8556	82.3336	58.6154	57.1744	36.4239	63.9186	88.6619	57.6667	45.5774	20.4248	26.3377	84.7659	54.9885	81.3029	68.8227	75.8927	95.1133	57.9102	56.3086	65.8878	86.4408	57.5385	46.4782	0.0	66.8749	0.0	0.0	0.0	0.0	0.0	67.6831	101.0449	93.3302	91.3815	95.3691	101.035
sub-0161	24.9651	43.2439	83.7104	58.8268	85.3984	73.4767	79.7416	93.9	31.6187	25.9774	81.6469	60.1024	57.2995	39.5708	66.0331	86.8526	53.8904	48.283	23.7413	39.5973	84.9699	58.2695	84.2047	73.4587	79.6691	94.7237	59.1189	58.5576	68.8324	87.1312	54.7692	48.8312	0.0	67.4964	0.0	0.0	0.0	0.0	0.0	68.9864	102.2656	91.6494	91.3193	92.8047	104.3906
sub-0162	28.3278	41.6825	83.5101	55.4035	83.3708	72.0085	78.3459	95.0164	34.9698	21.8079	82.1213	59.4399	59.5416	39.5474	65.2589	89.6233	61.1333	51.3957	27.6369	40.8314	83.046	53.0375	82.5092	72.2898	77.6979	95.4009	59.7488	58.8594	67.9807	88.6508	59.8	51.647	0.0	67.5989	0.0	0.0	0.0	0.0	0.0	63.1739	103.5419	90.6544	92.621	92.6217	104.8232
sub-0163	27.4432	39.1528	85.3333	57.5562	85.0181	70.8761	77.8443	92.9392	37.125	23.6813	82.4597	61.3104	57.0656	44.5354	65.5994	86.2316	51.0	54.1893	27.7297	31.8926	84.4232	55.7547	82.4714	70.0251	76.7348	92.8242	58.8654	56.9806	66.6087	86.566	50.4103	49.9113	0.0	66.8374	0.0	0.0	0.0	0.0	0.0	64.7951	97.9419	92.2689	92.9085	94.8711	105.0578
sub-0164	23.5459	31.9534	83.0571	56.5644	81.8948	70.9932	79.684	96.3754	25.0582	23.0375	81.0096	59.0665	57.405	35.8868	66.1576	87.5382	55.4545	50.3104	16.3295	41.2831	82.8255	55.3629	81.1508	69.7406	78.1021	94.965	57.8484	56.6488	66.4559	86.6851	53.2	44.6056	0.0	65.0721	0.0	0.0	0.0	0.0	0.0	61.7181	100.3355	90.8006	92.4926	93.0306	103.5164
sub-0165	20.3743	41.5664	84.6844	57.3754	83.6719	70.7839	76.7602	93.739	33.6674	21.2125	82.3806	60.0458	57.0111	41.7562	65.5916	87.9393	48.9821	45.7944	22.3455	42.3777	85.3359	56.6472	83.411	70.4452	76.8689	94.5738	59.2139	56.9283	67.7979	87.5941	58.0	46.8427	0.0	68.3243	0.0	0.0	0.0	0.0	0.0	65.1429	96.6175	86.271	93.3755	93.8529	99.7093
sub-0166	15.9863	36.1858	83.5286	52.9933	83.3763	68.0376	75.3539	93.5253	26.2123	19.2634	81.8438	56.3681	52.8221	29.9136	61.432	87.774	48.9467	45.9364	15.5483	25.9806	83.8966	52.0625	81.5757	67.3024	74.3038	93.7769	54.5316	52.92	63.0643	88.0824	47.1333	41.7953	0.0	67.728	0.0	0.0	0.0	0.0	0.0	64.2484	104.8818	88.5008	94.6109	95.2004	100.5079
sub-0167	15.8943	40.0064	83.4529	56.6366	83.3403	68.5599	77.7713	95.2503	35.2333	18.1613	80.9803	60.2341	58.0642	39.1524	64.3773	87.184	56.0541	45.7528	21.0617	39.2747	83.1718	54.2415	81.6628	68.6895	77.3328	95.3388	59.4258	56.8703	66.5201	86.679	52.5556	48.2797	30.5	66.0725	0.0	0.0	0.0	0.0	0.0	64.1862	100.9541	88.9582	93.6006	98.9117	99.7564
sub-0168	23.9352	44.8684	81.9334	53.2882	81.356	71.3034	78.3094	98.3271	29.3583	17.666	81.0072	58.2731	55.1486	30.9036	66.7268	87.976	57.7143	52.2869	20.7925	39.5914	81.8561	52.9677	80.7281	71.3814	78.5567	98.7416	56.4954	54.4408	67.9174	88.6328	56.0	47.4594	0.0	66.5773	0.0	0.0	0.0	0.0	0.0	67.2394	102.3958	91.5607	93.5413	93.622	104.527
