Measure:mean	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus-Proper	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus-Proper	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	5th-Ventricle	WM-hypointensities	Left-WM-hypointensities	Right-WM-hypointensities	non-WM-hypointensities	Left-non-WM-hypointensities	Right-non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior
sub-0169	29.7375	40.6891	82.4826	56.1639	85.3475	74.7039	78.14	93.0772	38.4746	25.1041	80.6855	60.6539	58.1673	43.1432	68.2873	86.4619	52.2308	53.8795	30.6675	28.8898	82.0064	54.0243	84.3683	73.7822	77.837	93.9293	57.623	55.6255	68.996	86.5259	48.7941	51.6902	0.0	66.5741	0.0	0.0	0.0	0.0	0.0	68.7551	100.5942	96.7689	97.2491	97.925	108.7421
sub-0170	16.9887	43.0066	82.1919	53.1001	82.7442	70.3112	79.3752	97.5751	31.1779	13.3864	82.3369	57.2743	57.4505	30.9879	66.2052	90.2423	58.75	46.9835	16.1186	37.9269	81.8579	51.6941	81.8564	68.7665	77.7602	96.9638	56.4031	56.5852	65.8801	89.298	60.5	45.593	0.0	66.5354	0.0	0.0	0.0	0.0	0.0	70.3459	101.1444	91.1703	94.2617	94.914	106.884
sub-0171	30.8585	38.8392	84.4764	56.9865	85.0234	72.8042	78.5764	94.1196	37.1715	23.4867	80.5166	59.8528	55.7121	41.6639	66.9335	87.6915	59.4	53.5833	31.2454	38.0271	83.5569	54.5337	84.1032	73.0474	78.18	94.2971	59.9358	58.6195	67.554	86.8664	53.2	55.05	0.0	70.0027	0.0	0.0	0.0	0.0	0.0	68.1854	100.5959	93.6691	92.824	94.5279	105.0024
sub-0172	26.4605	46.0197	83.671	57.0348	84.6314	73.8594	80.653	98.2913	38.6928	22.4357	82.7078	62.6653	59.2685	39.3238	68.8698	89.1956	55.6111	50.6292	28.6868	40.6437	82.6491	55.6778	83.4932	73.7954	79.9947	98.6625	60.9251	59.0109	69.3436	88.8759	57.7826	53.9164	0.0	66.8858	0.0	0.0	0.0	0.0	0.0	69.6063	100.8494	90.1021	92.2715	93.3007	103.8872
sub-0173	21.2364	35.7859	84.4945	56.0281	81.6062	71.3006	78.41	94.8665	28.9991	24.3173	82.0529	59.0341	56.2734	38.3968	65.2719	88.3247	58.0714	45.328	22.8905	37.2724	83.7646	54.1367	81.8461	70.4226	76.472	93.4336	57.4632	56.2553	67.1162	87.3601	59.4444	49.2872	0.0	65.3518	0.0	0.0	0.0	0.0	0.0	66.9643	101.2487	89.0041	92.387	92.0356	103.0082
sub-0174	24.0241	34.625	84.8194	57.1796	83.264	71.6829	78.9181	94.5248	36.3213	23.107	81.5081	60.2254	56.8458	43.2483	67.2166	87.0037	45.5067	49.1429	24.6225	27.784	83.0538	54.3154	83.4999	70.1423	77.5457	93.4183	58.5949	56.3653	68.0405	86.0452	0.0	51.7928	0.0	66.8669	0.0	0.0	0.0	0.0	0.0	69.7404	99.6265	89.5227	92.7564	97.2654	100.6401
sub-0175	24.1348	48.7118	85.1174	57.4976	83.676	71.44	77.7317	95.7233	33.6979	22.6372	82.5155	62.5828	61.0163	42.0166	64.8284	87.717	0.0	49.4748	23.9819	45.3092	85.3024	56.48	82.4748	70.0918	75.9982	93.6166	60.2627	58.6109	65.9516	86.7096	58.8	49.4106	0.0	65.6324	0.0	0.0	0.0	0.0	0.0	65.0385	100.7318	91.1742	96.1463	98.4031	101.3953
sub-0176	21.5357	40.3496	81.0639	54.858	85.5978	71.4333	81.4008	98.5816	33.2341	22.0733	80.7706	61.6785	59.3862	41.2699	68.5195	89.2092	63.1	48.8222	24.9493	35.4091	81.197	53.8349	85.9407	70.4237	80.9129	97.9945	61.1476	59.2112	69.693	89.5818	58.4	48.7729	0.0	67.9786	0.0	0.0	0.0	0.0	0.0	64.3964	101.9616	91.4389	92.6265	95.7563	102.943
sub-0177	24.5763	44.96	83.9671	56.6903	81.6651	69.4908	77.4768	93.735	33.5954	23.6232	81.1383	59.4078	56.8077	42.4714	63.0896	84.6236	55.381	47.2743	25.1902	44.9854	82.8273	54.2614	80.8816	69.0888	76.1866	92.5234	59.8989	57.0859	64.9386	85.1926	49.2727	49.9561	0.0	66.8897	0.0	0.0	0.0	0.0	0.0	70.8382	101.6614	90.8944	97.0758	95.9662	103.6053
sub-0178	23.3064	38.7091	83.0752	55.1275	84.5112	69.9959	75.8879	94.4322	41.0502	20.1835	80.9134	59.898	56.93	41.6155	66.6149	88.274	52.1687	45.0993	24.3552	37.3452	83.1502	53.8561	84.9925	69.5712	75.3856	93.9509	59.0486	58.1335	70.0265	88.5315	59.4	46.2825	0.0	65.1486	0.0	0.0	0.0	0.0	0.0	70.5245	100.2917	91.3512	92.4124	94.4118	97.6768
sub-0179	17.0977	36.7022	85.2474	55.0781	84.3852	71.6116	77.9464	96.3404	28.5752	21.8922	82.4297	58.4135	56.4017	32.9712	67.6605	88.5393	58.625	46.0617	19.7447	33.3784	85.905	54.8473	82.7525	70.017	76.7342	96.0515	57.7528	55.7901	67.0185	88.4587	58.125	45.9834	0.0	63.1181	0.0	0.0	0.0	0.0	0.0	66.7092	105.4705	92.3292	97.0934	99.7373	104.6954
sub-0180	29.0387	50.2883	82.4238	56.2933	86.8615	74.6769	82.5826	98.1297	45.4263	24.5507	80.9938	64.4218	61.1472	44.5094	70.8064	89.6606	61.5	52.4208	30.1436	44.4815	82.2882	53.9533	85.7657	73.4784	81.5609	96.7001	62.7716	59.254	70.3413	89.5069	60.1111	52.4793	0.0	68.5442	0.0	0.0	0.0	0.0	0.0	72.1603	101.8761	98.2016	91.2557	93.1014	103.1193
sub-0181	29.2063	51.3933	81.85	53.9592	86.8284	71.62	77.3666	97.0987	35.9326	24.0565	81.7485	60.957	60.2959	42.4489	66.8876	88.1358	53.3261	52.3068	36.0601	49.7479	83.0331	53.6029	86.2124	72.0813	76.9204	96.4292	61.4951	59.7168	68.1441	88.4081	51.6071	55.1123	0.0	68.1852	0.0	0.0	0.0	0.0	0.0	69.0476	104.5587	99.8107	90.6704	93.9957	105.5487
sub-0182	17.3693	34.7451	83.4257	54.0958	82.3604	68.5052	74.7201	93.52	24.6576	20.4928	81.835	57.0954	56.007	35.233	60.3108	86.8888	46.5929	42.099	16.3158	33.311	82.8806	52.6839	82.5213	68.2984	74.827	94.8058	57.9993	55.7089	62.7646	87.5343	49.8704	41.563	0.0	65.2642	0.0	0.0	0.0	0.0	0.0	63.8258	99.2291	88.5571	94.4094	98.3814	100.3256
sub-0183	26.8733	37.3716	84.4012	53.3448	86.2761	70.5322	78.3484	94.8443	35.6135	19.4194	81.3749	61.9156	58.2574	38.2365	65.9812	88.4792	61.0	51.998	24.2867	31.68	81.5569	52.757	83.2701	70.5455	76.1716	94.1749	58.4832	55.3208	67.2596	87.8235	0.0	49.5255	0.0	66.8624	0.0	0.0	0.0	0.0	0.0	66.1008	99.1529	90.8978	92.0555	97.9204	102.6636
sub-0184	29.7992	37.2386	84.5536	56.8557	82.0414	68.4185	75.2177	92.7562	32.3709	21.0977	81.694	58.5956	56.3704	39.6242	62.985	87.5571	65.5	50.2905	29.6619	35.9095	82.9381	54.2876	82.3973	68.6936	75.0266	93.4065	56.3242	56.3372	64.9742	86.7925	55.2778	51.8564	0.0	68.0173	0.0	0.0	0.0	0.0	0.0	64.9728	99.7345	92.2674	93.3903	94.5994	105.3325
sub-0185	29.1941	33.2315	83.5094	54.133	83.3728	70.6032	76.7318	95.0444	36.988	20.9487	79.5817	59.0177	55.9053	37.4187	65.8962	86.0415	58.1163	50.3465	27.8208	25.2275	82.9079	52.1906	80.5859	70.4121	75.5861	93.8237	56.6388	57.2873	66.1919	84.9474	59.875	52.9622	0.0	66.1991	0.0	0.0	0.0	0.0	0.0	73.4521	103.3217	91.0892	93.093	94.6889	103.865
sub-0186	25.5472	40.019	83.5437	53.8925	80.0511	67.6909	75.017	91.5847	30.3017	21.2117	80.8728	56.6627	54.3642	36.4662	64.1763	86.0472	48.0227	48.1839	22.6662	37.4082	84.538	53.9113	78.9957	68.3031	74.3402	91.401	55.5718	54.2772	65.3117	85.8461	39.4952	46.3504	0.0	68.0861	0.0	0.0	0.0	0.0	0.0	66.3417	102.6936	91.8064	94.4128	96.1723	102.2542
sub-0187	21.044	35.4163	82.7812	54.5379	80.0977	68.2305	77.3425	94.2559	25.7678	21.1743	81.5738	56.9599	55.6465	30.4003	64.4674	86.9724	56.5833	50.7301	20.9938	27.9466	82.526	53.0218	80.1046	67.719	76.0875	92.9608	55.7664	53.8172	64.7544	86.558	52.5294	49.6203	0.0	66.3169	0.0	0.0	0.0	0.0	0.0	63.5179	103.5186	91.513	92.3484	91.4109	104.7785
sub-0188	14.3727	24.9886	84.9286	56.4032	81.787	67.975	74.9939	92.9275	21.8713	23.3264	83.1071	58.1712	59.0809	35.9001	64.0568	88.2568	56.1429	42.0714	15.9633	29.5041	83.33	54.2892	80.4798	66.2221	74.1906	91.8136	58.7057	59.5482	65.7179	88.0396	55.2	42.5048	0.0	65.7973	0.0	0.0	43.0	0.0	0.0	63.912	96.0672	86.4829	91.4351	93.3712	97.9854
sub-0189	27.5786	39.4796	84.2872	59.0789	83.8748	73.418	80.0874	95.0977	37.8899	23.9969	80.3792	61.4278	59.4728	40.0992	68.6924	86.5258	52.8621	48.4432	26.276	41.1589	83.9718	56.3008	83.3062	72.9697	79.8704	95.9373	60.862	58.7831	69.5116	87.3833	53.8438	47.5958	0.0	68.7529	0.0	0.0	0.0	0.0	0.0	71.8786	102.2783	92.5829	87.6142	93.8229	96.3986
sub-0190	34.3862	35.3421	83.6131	56.5095	87.3308	72.7323	78.6237	94.3847	35.5102	24.6976	82.0917	59.7271	57.3531	42.2301	68.8295	88.4224	55.5238	58.6209	32.9755	31.3591	83.8765	55.5772	83.0373	72.6897	77.9433	93.5507	56.974	56.9827	68.8338	86.7195	51.4	55.1608	0.0	68.8092	0.0	0.0	0.0	0.0	0.0	69.705	104.4706	95.1636	91.2508	94.3547	107.2485
sub-0191	30.7595	35.0825	83.3749	55.3432	84.3773	73.5348	78.6953	97.5478	33.7042	21.7604	81.1079	61.546	58.492	40.1943	66.0671	88.8947	57.15	51.3922	30.2283	41.2	83.1918	53.2544	84.0592	73.5368	77.307	95.0258	59.8252	59.3819	68.298	87.6727	54.1923	50.6169	0.0	68.9003	0.0	0.0	0.0	0.0	0.0	69.8282	101.9692	94.5532	92.7505	92.5019	105.5701
sub-0192	19.8694	37.2211	82.4046	53.5888	81.844	67.0774	75.2185	92.9304	27.0672	17.2619	82.2835	56.7497	56.4218	35.8126	64.2597	88.3602	48.4783	49.184	20.475	39.4842	82.3799	51.9663	81.4182	66.7396	74.4222	93.1384	55.8385	55.1879	65.2467	87.1777	42.5833	47.8089	0.0	68.1953	0.0	0.0	0.0	0.0	0.0	63.9091	102.3164	96.5645	96.6263	96.3702	100.4707
sub-0193	29.614	47.3842	82.3353	55.4124	82.8872	69.8599	76.6096	95.0578	40.3449	24.1635	79.8012	59.5218	57.2881	39.8329	66.8363	87.8234	59.9333	52.7987	31.9529	35.5265	82.3654	53.7574	81.8694	68.9026	75.7374	92.9979	58.56	55.7963	66.5243	86.0412	54.4	52.4633	0.0	66.8262	0.0	0.0	0.0	0.0	0.0	67.2971	98.4916	91.3682	89.4201	94.4674	100.3754
sub-0194	27.5774	45.2535	83.1113	55.6705	84.1349	73.1299	80.9114	98.1619	37.816	23.0007	82.4872	59.9457	58.2138	37.6051	67.0552	89.1861	56.75	51.7471	30.1051	46.1639	83.0176	54.473	82.8325	73.2008	78.232	96.7652	59.0381	57.1633	67.8039	87.5656	58.8	53.8151	0.0	67.1636	0.0	0.0	0.0	0.0	0.0	70.3952	102.935	91.8379	93.1164	91.7913	105.7809
sub-0195	22.3286	38.9184	83.7133	56.9206	85.363	70.7178	78.7515	94.7797	39.5055	24.9278	80.7618	60.0368	56.6877	41.4732	65.071	87.1719	57.1818	47.1288	26.8363	34.9828	84.0462	55.7241	82.7331	71.1978	78.3939	94.2175	58.8894	57.0486	66.3866	86.4642	58.3571	48.0844	0.0	67.2586	0.0	0.0	0.0	0.0	0.0	65.764	103.0815	95.1031	94.9283	98.3662	102.4447
sub-0196	21.4064	41.0678	83.6292	56.3243	79.6968	67.4571	75.7395	91.9967	28.9008	22.9093	80.6035	60.022	59.1809	38.3859	63.6043	87.2339	55.5882	44.3729	22.1104	41.018	83.5788	53.5955	79.6297	67.6904	74.966	89.9502	59.484	57.156	64.9784	85.3675	57.875	46.3022	0.0	67.3409	0.0	0.0	0.0	0.0	0.0	62.3282	98.6	85.5496	91.7422	91.3216	99.048
sub-0197	26.5749	38.3421	82.2216	55.4781	82.784	71.9867	79.4011	94.1506	34.2485	24.046	80.8598	59.7496	58.1833	37.664	67.4404	87.4368	55.7576	50.9148	25.122	40.5325	82.3706	54.2808	80.9209	70.1935	77.1307	92.1783	57.402	56.5911	67.012	86.4703	55.4444	51.4283	0.0	66.7281	0.0	0.0	0.0	0.0	0.0	67.4264	101.1701	91.185	90.196	88.629	104.2409
sub-0198	22.2662	39.0079	85.018	56.6848	85.4184	70.7769	79.1796	95.2852	37.1266	19.0316	81.4769	61.2141	57.0493	36.7224	64.0786	88.2204	53.8387	51.8634	17.5909	37.3544	83.0604	53.4039	85.1547	71.5565	78.5032	95.8888	59.2408	56.7999	66.4191	87.99	50.9655	46.4496	0.0	68.0641	0.0	0.0	0.0	0.0	0.0	65.9045	96.8718	86.8628	94.5696	96.8082	99.883
sub-0199	28.6423	44.1381	83.1083	56.2397	80.0659	72.1935	79.454	94.2628	44.8253	24.3354	80.4891	57.9126	56.0336	48.2824	65.5873	87.2797	53.6429	53.7183	44.059	30.383	83.7716	55.9606	81.5194	74.035	77.8842	93.2122	56.7259	54.44	67.7693	87.5948	55.05	60.0833	62.5	69.7333	0.0	0.0	0.0	0.0	0.0	67.2066	101.8476	97.7672	92.5809	99.4417	101.9442
sub-0200	22.1618	39.3858	83.2272	53.0962	82.8461	69.9388	77.6881	92.7134	32.6697	16.5561	82.6333	59.1925	57.0874	31.2873	65.4076	87.1642	57.75	49.5989	21.5247	31.7762	83.2751	51.2581	80.7123	69.3171	77.0216	93.2756	55.81	57.8485	66.7432	86.2082	57.0	46.3816	0.0	67.8648	0.0	0.0	0.0	0.0	0.0	69.6281	102.5644	92.1321	90.3909	94.173	102.1877
sub-0201	20.2729	40.5811	84.2766	53.2489	80.7372	68.9494	75.9374	92.8429	34.6243	20.6388	82.2417	59.6929	58.2466	33.9967	64.5629	87.5579	58.1667	46.2057	25.2565	36.3849	84.2924	51.3408	79.8525	67.3668	74.586	91.9934	59.7563	56.0851	66.0661	87.3706	56.8	50.0266	0.0	70.308	0.0	0.0	0.0	0.0	0.0	68.1308	101.6052	92.0465	98.9383	96.4536	106.5423
sub-0202	26.7381	39.8168	84.439	58.8018	83.3348	70.936	78.116	92.5446	29.5782	19.7131	83.3477	59.0038	56.7121	37.7241	65.7537	88.2963	51.6667	51.4487	19.0222	29.5014	84.9809	56.8819	81.737	69.9728	77.4184	92.9825	57.253	58.0814	66.9398	86.9846	51.45	46.8865	0.0	64.9014	0.0	0.0	0.0	0.0	0.0	63.6929	98.8733	89.2532	95.5491	96.2964	103.5697
sub-0203	25.0332	39.2957	83.4518	53.7758	82.8015	68.0279	75.503	94.5587	27.3542	17.7807	82.1235	58.1228	57.1834	34.4593	63.9578	88.303	56.2143	46.6232	18.2393	33.508	83.6212	53.5026	79.4223	66.731	73.2997	91.6943	56.6748	56.3474	64.5279	86.6532	49.0857	43.0247	0.0	62.876	0.0	0.0	0.0	0.0	0.0	66.0714	99.3167	86.7057	87.6274	93.8038	101.7333
sub-0204	31.8155	27.4604	81.9945	55.7113	84.2968	73.3991	79.6625	96.1321	29.0633	18.9235	82.3723	56.7416	57.8654	39.0866	65.8054	87.6325	60.6667	53.9034	33.3775	29.7853	82.7114	54.3435	82.0702	71.818	77.8343	93.5613	55.8513	57.15	65.8883	87.4391	56.75	53.7305	0.0	68.6317	0.0	0.0	0.0	0.0	0.0	63.7556	104.1806	94.3051	92.3084	95.7192	106.6403
sub-0205	36.8791	32.3235	85.1944	56.8166	82.8102	73.3183	77.5038	92.9614	44.4902	25.626	80.8502	58.6394	56.4467	47.0962	65.7176	86.0589	48.275	53.5184	39.3023	34.8711	85.3787	55.1337	80.9193	73.3075	77.0539	93.4141	58.8799	58.0273	69.3009	84.7483	50.7826	54.1592	50.5	67.8293	0.0	0.0	0.0	0.0	0.0	65.7975	98.1931	89.1455	86.2327	93.8237	99.4513
sub-0206	28.0742	40.3226	83.8262	57.9424	84.1861	71.8244	80.4918	96.8113	38.346	23.2292	81.7788	61.6313	58.4518	40.5669	66.7226	89.3916	55.1111	51.4038	28.1086	33.9501	81.942	55.2523	83.7234	70.613	78.4522	96.0217	59.8725	54.287	67.4884	89.0385	61.4286	51.7043	0.0	68.4813	0.0	0.0	0.0	0.0	0.0	70.0252	101.8011	89.7201	90.7017	93.6655	104.5579
sub-0207	22.2842	43.2542	84.2586	55.5978	83.2733	69.6336	78.2614	95.7327	31.6246	20.2527	82.149	60.9419	58.5344	39.5397	64.7353	89.6103	59.5833	48.6891	19.3853	37.7748	84.2915	53.222	81.7357	68.1516	76.7742	94.6981	58.3311	57.0187	64.8897	88.0042	56.1053	47.2942	0.0	66.8838	0.0	0.0	0.0	0.0	0.0	65.1893	98.6652	85.1938	89.8755	92.436	102.2403
sub-0208	29.7745	42.3846	83.9485	57.5143	86.9742	73.7269	79.2915	98.4629	42.4142	21.1597	82.486	62.4579	58.3163	38.1396	67.9392	88.6511	60.4444	55.1923	32.2668	34.7489	82.4301	54.2975	84.879	75.2988	79.3277	97.3186	59.4325	56.749	69.2798	89.5261	61.5882	53.7536	0.0	68.823	0.0	0.0	0.0	0.0	0.0	68.3302	102.5429	93.7783	92.6822	98.0345	111.4389
sub-0209	20.8633	41.1466	82.7229	57.5978	83.0168	71.7248	78.3684	94.9365	33.0972	22.2588	81.8616	62.2251	60.8621	41.7867	65.5385	88.195	57.36	45.7291	17.3151	34.0717	82.6384	55.3258	82.4963	72.2197	77.723	94.9789	60.3796	59.1435	69.2463	88.0433	57.75	44.3949	0.0	66.6823	0.0	0.0	0.0	0.0	0.0	69.8683	99.9734	85.5772	93.6953	96.305	99.5896
sub-0210	29.644	35.8942	81.942	53.3314	84.7479	70.766	78.4998	96.9549	25.7804	20.1493	81.2591	59.0186	55.1949	35.2099	68.5465	88.3746	59.1667	52.1662	22.5988	35.9544	82.4919	51.8251	83.0276	70.4109	78.0465	97.13	57.0582	54.6069	67.8709	88.2768	57.5	45.0111	0.0	69.1175	0.0	0.0	0.0	0.0	0.0	64.664	103.5151	89.5128	94.6518	93.6469	106.5336
sub-0211	20.0435	35.2833	83.9189	56.9538	81.9431	70.2228	77.8591	92.5415	30.6219	18.4623	82.3715	59.7169	59.2264	38.6611	66.0973	87.9095	57.6364	43.594	21.6033	26.7198	84.1598	54.9216	80.9182	68.6789	76.6841	91.3172	60.5018	58.5554	68.0928	87.4804	53.8636	49.044	0.0	63.6049	0.0	0.0	0.0	0.0	0.0	66.8	101.3366	88.789	93.5763	96.1608	99.0283
sub-0212	20.9734	41.2011	82.2549	56.2658	84.6064	70.1827	79.3319	94.9093	39.9951	22.7712	79.8465	62.1359	60.8984	40.0854	64.9288	86.8266	57.1905	46.9409	21.1895	27.921	83.6497	55.7688	82.9451	67.3962	77.7128	94.2228	60.6685	59.1611	65.7463	86.4883	60.8333	46.0271	0.0	67.3193	0.0	0.0	0.0	0.0	0.0	68.8232	99.5436	84.9237	96.4293	96.7182	99.3978
sub-0213	21.213	48.4771	82.4251	54.9727	85.4804	71.8726	79.1654	96.8551	31.2302	22.0555	80.4126	61.4559	58.428	38.5695	66.2682	87.3528	59.7333	48.4965	23.3378	42.6118	82.0561	54.0427	83.5596	70.2794	76.903	95.0694	60.1519	56.6785	66.2776	87.002	57.3	48.4241	0.0	67.291	0.0	0.0	0.0	0.0	0.0	69.5903	98.8044	91.9745	94.3274	96.1068	98.7572
sub-0214	28.0535	44.8255	83.7912	59.3759	89.2852	72.5582	81.2167	97.4754	41.6763	26.0746	83.2295	64.8211	62.1206	44.2245	69.8493	89.7356	47.6795	53.1006	19.4944	27.6388	83.4921	57.5904	85.2464	70.7341	79.9177	95.7699	61.6539	60.2598	69.0649	89.5493	52.4643	45.4088	0.0	67.8953	0.0	0.0	0.0	0.0	0.0	69.3095	92.9082	85.6212	92.4612	93.668	101.7222
sub-0215	26.5402	45.224	83.2501	53.2617	80.9344	67.2969	75.1239	92.1423	29.6977	17.2639	79.1529	58.6886	55.1632	35.9249	63.2434	83.8439	51.4792	49.3889	20.5185	33.928	82.8423	51.2381	79.5504	66.1499	74.1771	91.8806	57.0545	53.9446	64.4335	84.8001	49.8333	51.3674	0.0	64.9892	0.0	0.0	58.0	0.0	0.0	63.133	100.1084	92.7109	95.7729	93.8947	107.6132
sub-0216	20.3618	40.8927	83.5315	56.3311	84.3625	71.2937	78.3497	96.0253	28.1034	25.0716	81.9132	62.375	59.1955	36.3771	64.788	88.8167	56.25	46.7039	21.0796	41.5467	82.9768	54.7505	82.0609	69.7137	76.7812	93.8425	59.8342	59.0006	67.1689	87.5145	56.1333	46.7698	0.0	64.1104	0.0	0.0	0.0	0.0	0.0	64.0685	100.4688	91.1337	92.26	93.7149	100.2936
sub-0217	25.3588	47.0408	82.936	56.4178	85.6371	71.7938	77.3538	95.5888	38.8481	28.0551	81.6444	60.9975	58.9199	43.9101	66.6258	86.7272	55.2308	48.5421	26.5336	37.1984	82.5696	54.5188	85.1553	70.3365	76.428	93.9796	60.1238	58.2782	67.1009	88.2078	55.1667	48.6585	0.0	67.1475	0.0	0.0	0.0	0.0	0.0	72.5257	101.0338	85.5581	94.5503	94.2828	102.4319
sub-0218	28.2652	37.6036	84.2986	56.5986	84.3876	71.0356	78.0644	94.1289	35.0945	20.8281	82.6938	58.6607	57.5392	37.0026	66.4616	88.1163	50.3333	51.281	28.5514	28.5973	83.5755	54.9789	82.59	70.1352	76.8064	93.6075	57.0293	56.1509	65.8813	87.0096	54.2143	53.6616	0.0	66.5243	0.0	0.0	0.0	0.0	0.0	66.4721	102.866	92.8969	92.1403	90.5369	101.8389
sub-0219	23.3955	48.3945	82.3208	53.5473	83.1136	71.8766	78.7085	95.798	34.8616	21.7665	81.9476	59.9205	58.0101	37.4588	66.9103	88.6079	53.36	51.2994	22.7389	39.0577	81.4973	50.7408	82.6747	73.2909	77.272	94.0864	57.0566	57.5736	68.332	87.7968	49.1017	50.5588	0.0	68.0464	0.0	0.0	0.0	0.0	0.0	65.2857	102.1727	89.5603	95.4371	95.6268	107.0677
sub-0220	17.6876	42.0402	84.506	53.4884	83.1942	68.2356	74.319	95.0776	29.7042	18.8273	83.3917	59.454	56.1225	36.8134	62.9988	89.3997	50.5	44.324	18.4211	44.9912	84.83	52.4276	82.14	66.3419	73.8528	93.6953	56.8302	55.0783	63.9558	88.7202	51.4375	43.8323	0.0	65.9731	0.0	0.0	0.0	0.0	0.0	66.6457	101.1683	87.9834	94.4397	98.1463	104.2473
sub-0221	33.601	38.4286	82.2476	53.5205	83.9068	73.4962	78.9088	96.64	45.4578	22.364	80.7823	58.8283	59.8614	48.358	65.8724	86.4905	59.3621	53.8177	40.9541	32.2183	82.3381	51.9508	82.2079	73.0853	77.0967	94.7484	58.5004	57.5153	65.8394	86.7585	50.0789	57.3234	0.0	70.3902	0.0	0.0	0.0	0.0	0.0	68.7481	101.5667	96.5909	94.2597	94.7675	105.8626
sub-0222	27.1272	47.6625	82.5363	55.9475	84.39	71.6323	78.6049	95.8112	38.6468	23.665	80.5948	60.1261	57.3984	40.9776	66.9711	87.3256	54.95	47.8281	26.5357	49.36	83.3065	55.3488	82.0147	69.27	77.6045	95.1627	59.2827	56.893	66.9164	87.0716	48.9444	52.414	0.0	67.4695	0.0	0.0	0.0	0.0	0.0	66.2069	97.9124	88.2175	92.4948	93.1771	101.6808
sub-0223	19.8563	42.6444	84.8639	56.3426	81.3934	69.9601	78.3171	94.5168	30.1411	21.2359	81.8709	58.3938	57.9927	36.045	65.621	88.2318	55.5806	46.2581	21.1766	29.9544	83.2334	53.5582	80.6804	68.865	77.396	93.6168	56.1764	55.1255	66.5082	86.6443	62.5	46.3374	0.0	67.5653	0.0	0.0	0.0	0.0	0.0	64.8739	101.038	90.1624	94.0051	92.7745	104.2617
sub-0224	25.402	40.516	83.2397	57.0249	84.4115	70.4342	78.8162	95.71	34.0852	21.6353	81.7214	61.8869	60.4566	39.5042	64.7411	89.5857	59.65	49.1878	24.9975	33.3317	83.3302	55.1164	82.3296	68.3576	76.8975	94.2288	59.3586	58.7397	65.5244	87.585	57.8889	49.0189	0.0	67.7424	0.0	0.0	0.0	0.0	0.0	66.8345	101.1834	92.3628	89.3016	93.3549	103.056
sub-0225	17.5961	37.2273	82.7454	56.9947	84.823	72.479	80.9635	97.2449	26.1627	20.1013	80.8364	59.7251	59.6201	33.7772	67.9519	88.9375	52.5111	45.8645	19.1925	42.5574	83.6352	55.346	85.2913	72.586	80.0603	97.4067	60.2238	58.7612	69.7989	89.872	53.6452	45.4225	0.0	69.5554	0.0	0.0	0.0	0.0	0.0	65.8396	108.6008	94.8258	95.5948	98.7273	105.8979
sub-0226	26.7361	43.4013	82.2181	54.0322	82.9744	68.0383	76.313	95.1859	34.9546	21.4642	81.2607	59.0384	56.7141	42.6076	64.8516	86.3084	50.0	50.3116	26.0888	42.5177	82.1484	52.4776	80.1292	67.858	75.6343	95.0587	57.702	56.1264	64.4324	86.5008	49.5333	49.1785	0.0	66.5172	0.0	0.0	0.0	0.0	0.0	61.8797	95.9152	88.4607	93.2893	95.2427	99.9688
